district,rps01,rps02,rps03,rps04,rps05,rps06,rps07,rps08,rps09,rps10,rps11,rps12,rps13,rps14,rps15,rps16,rps17,rps18,rps19,rps20,rps21,rps22,rps23,rps24,rps25,rps26,rps27,rps28,rps29,rps30,rps31
淡水區,房地(土地+建物)+車位,新北市淡水區八勢路２巷１９號八樓,84.2,住,,,1101228,土地1建物1車位2,八層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1080110,334.65,4,2,2,有,有,36570000,127813,坡道平面,78.26,3800000,,RPUQMLPKKHHGFEF58DA,139.86,7.85,19.44,有
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段１２６巷１１９號十三樓,26.67,住,,,1101215,土地1建物1車位2,十三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060824,219.39,3,2,2,有,有,14700000,74560,坡道平面,53.08,2300000,,RPXOMLLKJHHGFEF18DA,94.42,4.66,14.77,有
淡水區,房地(土地+建物),新北市淡水區原德路７３巷１２號四樓,43.87,住,,,1101231,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,801012,140.08,3,2,2,有,無,6600000,47116,,0,0,,RPXRMLNJLHHGFEF78DA,123.72,0,16.36,無
淡水區,房地(土地+建物)+車位,新北市淡水區中正東路一段１３７號十四樓之１,9.51,商,,,1101216,土地1建物1車位1,十四層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940714,142.56,2,2,1,有,有,13400000,93996,坡道平面,24.74,0,陽台加裝氣密窗,RPOQMLNJLHHGFEF77DA,74.5,0,11.49,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段２００號四樓,7.87,商,,,1101230,土地1建物1車位1,四層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229,104.1,2,2,1,有,有,6200000,59558,坡道機械,15.42,0,,RPSQMLLJLHHGFEF97DA,52.44,2.8,5.35,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段１８８號十三樓,8.46,商,,,1101208,土地1建物1車位1,十三層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229,124.42,2,2,1,有,有,8280000,73520,坡道平面,30.84,1400000,含裝潢費850000元；,RPXQMLTJKIGGFEF56DA,54.78,3.26,5.93,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段２８０號十六樓,10.57,商,,,1101207,土地1建物1車位1,十六層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229,148.71,3,2,2,有,有,10450000,76355,坡道平面,30.84,1450000,含裝潢費1250000元；,RPORMLTJKIGGFEF38DA,65.56,9.38,5.61,有
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路三段１４８巷５３號八樓,36.27,住,,,1101228,土地1建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030613,167.63,3,2,2,有,有,10800000,64428,坡道平面,30.89,0,,RPSOMLRJLHHGFEF38DA,82.76,8.38,5.69,有
淡水區,土地,新市段216地號,1754.39,住,,,1101214,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,318420000,181499,,0,0,,RPXNMLSJLHHGFEF88DA,0,0,0,無
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路三段１５６號十三樓,21.78,住,,,1101222,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031127,180.05,3,2,2,有,有,11000000,61094,坡道平面,28.7,0,陽台外推；,RPTOMLTJLHHGFEF68DA,89,8.26,10.77,有
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路二段２０２巷１８號六樓,25.07,住,,,1101230,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060817,179.14,3,2,2,有,有,11300000,69150,坡道平面,33.08,1200000,,RPWOMLSJLHHGFEF88DA,84.04,4.04,10,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路一段５０號二樓,25.08,住,,,1101231,土地1建物1車位1,二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080222,164.15,2,2,2,有,有,12680000,77246,坡道平面,23.8,0,,RPTOMLSJLHHGFEF58DA,84.05,0,11.14,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段３５７號五樓,32.14,住,,,1101226,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040819,178.08,3,1,2,有,有,12910000,72496,坡道平面,29.61,0,,RPRSMLNJLHHGFEF28DA,87.3,2.49,9.7,有
淡水區,房地(土地+建物),新北市淡水區濱海路一段３０６巷６０弄３８號十五樓,17.44,住,,,1101110,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021021,102.4,2,2,1,有,有,7550000,73730,,0,0,,RPUOMLNLJIGGFEF18DA,60.99,1.31,8.97,有
淡水區,房地(土地+建物)+車位,新北市淡水區新春街１２５巷６號十五樓,21.46,住,,,1101111,土地1建物1車位1,十五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841207,143.89,3,2,2,有,有,8010000,55668,坡道平面,0,0,,RPPOMLLJKIGGFEF37DA,123.43,0,10.23,有
淡水區,房地(土地+建物)+車位,新北市淡水區北新路１８４巷２７０號,94.99,住,,,1101112,土地1建物2車位2,一層，地下一層,六層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,910827,288.4,0,0,0,無,有,20700000,71775,坡道平面,37.74,0,成交總價分別為:268號:900萬270號:1170萬,RPWQMLLJKIGGFEF28DA,161.51,0,21.86,有
淡水區,房地(土地+建物)+車位,新北市淡水區八勢一街６３巷１２之１號八樓,19.27,住,,,1101104,土地1建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010726,113.79,2,2,1,有,有,8500000,87783,坡道機械,30.63,1200000,陽台外推；,RPURMLQJKIGGFEF68DA,46.76,0.84,9.14,有
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路２９號十六樓,16.61,商,,,1101126,土地1建物1車位2,十六層,四十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,1030128,316.82,3,2,2,有,有,33200000,104791,坡道平面,39.46,0,,RPPPMLSJKIGGFEF18DA,165.88,7.41,22.24,有
淡水區,車位,新北市淡水區濱海路一段３０６巷６０弄３０號等,0.54,住,,,1101110,土地1建物1車位1,,,其他,,,,32.4,0,0,0,有,有,1300000,,坡道平面,32.4,1300000,僅車位交易；,RPWRMLSJKIGGFEF09DA,0,0,0,有
淡水區,房地(土地+建物),新北市淡水區坪頂路２８７號九樓,27.29,,山坡地保育區,丙種建築用地,1101113,土地2建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851009,59.85,1,1,1,有,有,3300000,55129,,0,0,,RPRSMLSJKIGGFEF68DA,38.27,0.21,4.54,有
淡水區,房地(土地+建物),新北市淡水區真理街３巷２０弄５號二樓,30.64,住,,,1101107,土地3建物1車位0,二層，陽台,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,681205,76.35,3,1,2,有,無,4080000,53438,,0,0,陽台外推；,RPSNMLKKKIGGFEF67EA,76.35,0,0,無
淡水區,房地(土地+建物),新北市淡水區民生路１５６之２號九樓,8.56,住,,,1101106,土地1建物1車位0,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840801,50.11,1,0,1,有,有,4900000,97785,,0,0,,RPUNMLKKKIGGFEF87EA,30.54,0,5.26,有
淡水區,房地(土地+建物)+車位,新北市淡水區中正東路二段２５巷３０號七樓,26.81,住,,,1101105,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,951121,134.64,1,2,1,有,有,9600000,89751,坡道平面,44.39,1500000,陽台外推；,RPTRMLNJKIGGFEF38EA,56.47,3.06,10.43,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路三段１８號二樓,25.01,住,,,1101106,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010607,206.54,4,2,2,有,有,11300000,54711,坡道平面,0,0,,RPROMLSJKIGGFEF38EA,118.04,5.24,11.24,有
淡水區,車位,新北市淡水區文化路６１號地下一層等,0.81,商,,,1101114,土地1建物1車位1,,,其他,,,,20.75,0,0,0,有,有,580000,,升降機械,20.75,580000,僅車位交易；,RPSPMLSJKIGGFEF58EA,0,0,0,有
淡水區,房地(土地+建物)+車位,新北市淡水區北新路１４１巷５８號,121.25,住,,,1101116,土地1建物2車位5,一層,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1050808,465.34,0,0,0,無,有,45700000,161094,坡道平面,218.28,5900000,"淡水區北新路141巷56號土地款:14418360 建物款:5381640 淡水區北新路141巷58號土地款:18448570 建物款:7451430",RPUNMLTJKIGGFEF68EA,183.58,0,8.96,有
淡水區,房地(土地+建物),新北市淡水區學府路１３６巷６３號四樓,7.3,住,,,1101123,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961002,34.4,1,0,1,有,有,2830000,82267,,0,0,陽台外推；,RPXNMLTJKIGGFEF98EA,20.01,0,2.84,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路三段１０１巷１４號五樓,15.42,住,,,1101108,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960621,108.91,2,1,1,有,有,7700000,70701,坡道平面,28.89,0,,RPQNMLKKKIGGFEF47EA,51.18,2.37,4.88,有
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路三段１４８巷４６號七樓,39.11,商,,,1101104,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021007,159.12,3,2,2,有,有,9500000,59703,坡道平面,34.78,0,,RPRNMLKKKIGGFEF57EA,76.46,0,10.13,有
淡水區,房地(土地+建物),新北市淡水區沙崙路２１６巷１７號三樓之１,8.4,住,,,1101124,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840704,42.76,1,0,1,有,有,2380000,55659,,0,0,,RPSNMLTJKIGGFEF48EA,25.54,0,4.71,有
淡水區,房地(土地+建物)+車位,新北市淡水區新春街１１６號八樓,43.71,住,,,1101110,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100708,209.34,4,2,2,有,有,13400000,69065,坡道平面,33.42,1250000,拆分土地價款為新台幣柒佰陸拾伍萬元整，建物價款為新台幣伍佰柒拾伍萬元整。,RPWQMLNKKIGGFEF68EA,106.68,0,11.22,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段３３１巷８２號七樓,23.49,住,,,1101105,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031024,135.19,2,2,2,有,有,8900000,69949,坡道平面,26.54,1300000,,RPXNMLKKKIGGFEF18EA,64.38,1.61,7.45,有
淡水區,房地(土地+建物)+車位,新北市淡水區民權路１８７巷６號十六樓,45.65,住,,,1101122,土地1建物1車位2,十六層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080211,398.4,4,2,4,有,有,43880000,119709,坡道平面,65.26,4000000,未拆分單一停車位價格,RPOPMLKKKIGGFEF47EA,191.15,15.04,19.56,有
淡水區,房地(土地+建物)+車位,新北市淡水區中正東路一段８１巷９號五樓,18.42,住,,,1101110,土地1建物1車位1,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,911227,110,2,2,1,有,有,7300000,66364,坡道機械,26.8,0,,RPSPMLKKKIGGFEF77DA,54.68,0,8.53,有
淡水區,房地(土地+建物),新北市淡水區水源街二段１７７巷４３弄２之８號八樓,16.47,住,,,1101113,土地1建物1車位0,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010824,71.06,2,0,2,有,有,5580000,78525,,0,0,,RPTPMLKKKIGGFEF87DA,43.89,1.02,4.8,有
淡水區,房地(土地+建物),新北市淡水區北新路１８２巷５弄２０號四樓,6.59,住,,,1101113,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,780310,28.46,1,0,1,有,有,1630000,57273,,0,0,陽台外推；,RPTSMLKKKIGGFEF18DA,17.01,0.61,3.82,無
淡水區,房地(土地+建物),新北市淡水區番子田１０６號,728.08,,山坡地保育區,丙種建築用地,1101109,土地5建物1車位0,全,二層,透天厝,住家用,加強磚造,680514,266.71,5,2,3,有,無,15200000,56991,,0,0,,RPSNMLSJKIGGFEF28DA,266.71,0,0,無
淡水區,房地(土地+建物)+車位,新北市淡水區北新路１６９巷５９號六樓,10.74,住,,,1101107,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830827,68.21,1,1,1,有,有,3800000,55710,坡道平面,0,0,,RPTSMLPLJIGGFEF68DA,34.37,0,4.46,有
淡水區,房地(土地+建物),新北市淡水區學府路１３６巷３５弄１號五樓,34.35,住,,,1101115,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,780315,125.78,8,0,8,有,無,6450000,51280,,0,0,頂樓加蓋；,RPRPMLRLJIGGFEF38DA,103.17,0,11.66,無
淡水區,房地(土地+建物)+車位,新北市淡水區中正路二段３６號十五樓,17.21,商,,,1101101,土地2建物1車位1,十五層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061026,241.5,1,2,1,有,有,22900000,100416,坡道平面,27.39,1400000,,RPVQMLLJJIGGFEF08DA,98.68,11.35,29.39,有
淡水區,房地(土地+建物)+車位,新北市淡水區中正路二段３４號十六樓,15.63,商,,,1101103,土地2建物1車位1,十六層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061026,221.24,1,2,1,有,有,22700000,110395,坡道平面,27.39,1300000,,RPQPMLPJJIGGFEF87DA,97.05,8.7,20.47,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段２２１號六樓,11.23,商,,,1101115,土地1建物1車位1,六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,161.2,3,2,2,有,有,11850000,79547,坡道平面,30.46,1450000,含裝潢費；,RPQOMLSKJIGGFEF18DA,74.97,4.82,7.14,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段３７９號十二樓,5.19,商,,,1101119,土地1建物1車位1,十二層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080822,83.67,1,1,1,有,有,5300000,67591,坡道平面,25.97,1400000,,RPUVMLOLJIGGFEF98DA,33.96,0,5.48,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路一段１３８號十八樓,17.55,住,,,1101122,土地1建物1車位1,十八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061128,138.62,2,1,1,有,有,8080000,58289,坡道平面,37.86,0,,RPVWMLOLJIGGFEF56DA,53.39,4.3,3.79,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路一段１００號六樓,19.52,住,,,1101114,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061128,150.38,3,2,2,有,有,9300000,70210,坡道平面,37.86,1400000,夾層；其他增建；,RPVSMLTLJIGGFEF66DA,59.67,5.39,4.28,有
淡水區,房地(土地+建物)+車位,新北市淡水區新民街１９巷３４號三樓,23.95,住,,,1101102,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,891027,140.4,3,2,2,有,有,8500000,60541,坡道平面,30.05,0,,RPUQMLMJKIGGFEF18DA,71.14,2.27,10.38,有
淡水區,房地(土地+建物)+車位,新北市淡水區中正路二段３６號九樓,16.59,商,,,1101111,土地2建物1車位1,九層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061026,233.52,1,2,1,有,有,20900000,95571,坡道平面,27.39,1200000,,RPUOMLRJKIGGFEF48DA,98.68,10.55,24.99,有
淡水區,房地(土地+建物),新北市淡水區中正路一段２４巷２７號二樓,29.86,住,,,1101123,土地2建物1車位0,二層，走廊,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640918,91.52,3,2,1,有,無,3980000,43488,,0,0,,RPRQMLSJKIGGFEF48DA,91.52,0,0,無
淡水區,房地(土地+建物),新北市淡水區淡海路１８２巷１９號三樓,33.33,住,,,1101110,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700827,102.19,3,2,1,有,無,3200000,31314,,0,0,其他增建:後陽台外推其他增建；,RPRSMLKKKIGGFEF97DA,91.72,0,10.47,無
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路一段１３２號十五樓,12.03,住,,,1101106,土地1建物1車位1,十五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080222,86.8,1,1,1,有,有,6560000,75576,坡道平面,25.02,0,,RPSSMLKKKIGGFEF08DA,35.65,1.96,4.03,有
淡水區,房地(土地+建物),新北市淡水區學府路１３６巷５７號八樓之１７,7.3,住,,,1101125,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961002,34.57,1,0,1,有,有,2760000,79838,,0,0,陽台外推；,RPRRMLNKKIGGFEF18DA,20.01,0,3.01,有
淡水區,房地(土地+建物),新北市淡水區淡金路２１號十五樓之１,2.68,商,,,1101112,土地1建物1車位0,十五層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970909,46.46,1,1,1,有,有,4200000,90400,,0,0,,RPRPMLKKKIGGFEF67DA,28.26,0,1.16,有
淡水區,房地(土地+建物),新北市淡水區興福寮８８巷２２４號十二樓,16.59,,山坡地保育區,丙種建築用地,1101116,土地2建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,900411,86.32,2,2,1,有,有,5000000,57924,,0,0,,RPOSMLKKKIGGFEF67DA,55.56,0,5.86,有
淡水區,房地(土地+建物)+車位,新北市淡水區新民街一段８７之１號十樓,28.43,住,,,1101119,土地1建物1車位1,十層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,981225,170.97,3,2,2,有,有,9350000,54688,坡道平面,29.92,0,,RPSNMLNKKIGGFEF97EA,85.24,7.59,5.19,有
淡水區,房地(土地+建物)+車位,新北市淡水區新春街１１６之１號九樓,43.01,住,,,1101110,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100708,207.5,4,2,2,有,有,13360000,68991,坡道平面,33.42,1350000,拆分為土地價款為新台幣柒佰陸拾壹萬元整，建物價款為新台幣伍佰柒拾伍萬元整。,RPQRMLNKKIGGFEF18EA,105.49,0,11.09,有
淡水區,房地(土地+建物),新北市淡水區民族路３１巷７８號五樓之１,6.19,工,,,1101113,土地1建物1車位0,五層,二十一層,住宅大樓(11層含以上有電梯),工業用,鋼筋混凝土造,860430,39.42,0,1,1,有,有,4050000,102740,,0,0,夾層；,RPUQMLNKKIGGFEF48EA,26.24,0,0,有
淡水區,房地(土地+建物),新北市淡水區水源街二段９２巷１１之２號二樓,22.59,住,,,1101112,土地1建物1車位0,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,981125,99.23,3,0,3,有,有,7400000,74574,,0,0,,RPPNMLOKKIGGFEF77EA,54.22,1.88,8.79,有
